Date;Hour;Net Load
2023-03-27;19;3912.0
2023-03-27;20;4712.0
2023-03-27;21;5404.0
2023-03-27;22;5213.0
2023-03-27;23;4706.0
2023-03-27;24;4364.0
2023-03-28;1;3937.0
2023-03-28;2;3622.0
2023-03-28;3;3570.0
2023-03-28;4;3528.0
2023-03-28;5;3592.0
2023-03-28;6;3746.0
2023-03-28;7;4110.0
2023-03-28;8;4569.0
2023-03-28;9;4589.0
2023-03-28;10;4085.0
2023-03-28;11;3571.0
2023-03-28;12;3170.0
2023-03-28;13;3160.0
2023-03-28;14;3455.0
2023-03-28;15;3327.0
2023-03-28;16;3320.0
2023-03-28;17;3521.0
2023-03-28;18;3825.0
2023-03-28;19;4555.0
2023-03-28;20;5457.0
2023-03-28;21;5991.0
2023-03-28;22;5798.0
2023-03-28;23;5202.0
2023-03-28;24;4715.0
2023-03-29;1;4311.0
2023-03-29;2;3913.0
2023-03-29;3;3754.0
2023-03-29;4;3720.0
2023-03-29;5;3694.0
2023-03-29;6;3826.0
2023-03-29;7;4277.0
2023-03-29;8;4867.0
2023-03-29;9;4646.0
2023-03-29;10;3866.0
2023-03-29;11;3023.0
2023-03-29;12;2467.0
2023-03-29;13;2189.0
2023-03-29;14;2119.0
2023-03-29;15;2054.0
2023-03-29;16;2125.0
2023-03-29;17;2355.0
2023-03-29;18;3040.0
2023-03-29;19;4301.0
2023-03-29;20;5533.0
2023-03-29;21;6324.0
2023-03-29;22;6163.0
2023-03-29;23;5561.0
2023-03-29;24;5033.0
2023-03-30;1;4463.0
2023-03-30;2;4091.0
2023-03-30;3;3952.0
2023-03-30;4;3863.0
2023-03-30;5;3825.0
2023-03-30;6;4015.0
2023-03-30;7;4442.0
2023-03-30;8;5079.0
2023-03-30;9;4863.0
2023-03-30;10;4099.0
2023-03-30;11;3283.0
2023-03-30;12;2539.0
2023-03-30;13;2203.0
2023-03-30;14;2016.0
2023-03-30;15;1813.0
2023-03-30;16;1961.0
2023-03-30;17;2302.0
2023-03-30;18;2983.0
2023-03-30;19;4270.0
2023-03-30;20;5525.0
2023-03-30;21;6154.0
2023-03-30;22;5864.0
2023-03-30;23;5325.0
2023-03-30;24;4865.0
2023-04-01;1;4146.0
2023-04-01;2;3837.0
2023-04-01;3;3655.0
2023-04-01;4;3581.0
2023-04-01;5;3569.0
2023-04-01;6;3649.0
2023-04-01;7;3818.0
2023-04-01;8;4009.0
2023-04-01;9;4092.0
2023-04-01;10;3575.0
2023-04-01;11;3073.0
2023-04-01;12;2628.0
2023-04-01;13;2356.0
2023-04-01;14;2142.0
2023-04-01;15;1903.0
2023-04-01;16;2006.0
2023-04-01;17;2339.0
2023-04-01;18;2921.0
2023-04-01;19;3728.0
2023-04-01;20;4644.0
2023-04-01;21;5203.0
2023-04-01;22;5028.0
2023-04-01;23;4686.0
2023-04-01;24;4305.0
2023-04-02;1;3988.0
2023-04-02;2;3681.0
2023-04-02;3;3526.0
2023-04-02;4;3372.0
2023-04-02;5;3329.0
2023-04-02;6;3338.0
2023-04-02;7;3471.0
2023-04-02;8;3492.0
2023-04-02;9;3590.0
2023-04-02;10;3634.0
2023-04-02;11;3647.0
2023-04-02;12;3532.0
2023-04-02;13;3429.0
2023-04-02;14;3258.0
2023-04-02;15;2768.0
2023-04-02;16;2721.0
2023-04-02;17;2783.0
2023-04-02;18;3171.0
2023-04-02;19;4056.0
2023-04-02;20;4820.0
2023-04-02;21;5445.0
2023-04-02;22;5272.0
2023-04-02;23;4843.0
2023-04-02;24;4391.0
2023-04-03;1;3861.0
2023-04-03;2;3639.0
2023-04-03;3;3589.0
2023-04-03;4;3476.0
2023-04-03;5;3450.0
2023-04-03;6;3607.0
2023-04-03;7;3971.0
2023-04-03;8;4536.0
2023-04-03;9;4810.0
2023-04-03;10;4937.0
2023-04-03;11;5021.0
2023-04-03;12;5160.0
2023-04-03;13;5132.0
2023-04-03;14;5278.0
2023-04-03;15;5054.0
2023-04-03;16;5158.0
2023-04-03;17;5038.0
2023-04-03;18;5019.0
2023-04-03;19;5178.0
2023-04-03;20;5637.0
2023-04-03;21;6149.0
2023-04-03;22;5934.0
2023-04-03;23;5331.0
2023-04-03;24;4913.0
2023-04-04;1;4363.0
2023-04-04;2;3974.0
2023-04-04;3;3896.0
2023-04-04;4;3809.0
2023-04-04;5;3789.0
2023-04-04;6;3917.0
2023-04-04;7;4301.0
2023-04-04;8;4843.0
2023-04-04;9;5055.0
2023-04-04;10;4903.0
2023-04-04;11;4516.0
2023-04-04;12;4129.0
2023-04-04;13;3853.0
2023-04-04;14;3434.0
2023-04-04;15;3111.0
2023-04-04;16;3114.0
2023-04-04;17;3457.0
2023-04-04;18;4065.0
2023-04-04;19;4804.0
2023-04-04;20;5460.0
2023-04-04;21;6099.0
2023-04-04;22;5941.0
2023-04-04;23;5374.0
2023-04-04;24;4924.0
2023-04-05;1;4458.0
2023-04-05;2;4035.0
2023-04-05;3;3886.0
2023-04-05;4;3801.0
2023-04-05;5;3743.0
2023-04-05;6;3856.0
2023-04-05;7;4360.0
2023-04-05;8;4815.0
2023-04-05;9;4629.0
2023-04-05;10;4094.0
2023-04-05;11;3339.0
2023-04-05;12;2884.0
2023-04-05;13;2827.0
2023-04-05;14;2832.0
2023-04-05;15;2745.0
2023-04-05;16;2946.0
2023-04-05;17;3346.0
2023-04-05;18;3732.0
2023-04-05;19;4578.0
2023-04-05;20;5441.0
2023-04-05;21;6134.0
2023-04-05;22;6009.0
2023-04-05;23;5477.0
2023-04-05;24;4988.0
2023-04-06;1;4500.0
2023-04-06;2;4143.0
2023-04-06;3;4051.0
2023-04-06;4;3923.0
2023-04-06;5;3911.0
2023-04-06;6;4038.0
2023-04-06;7;4351.0
2023-04-06;8;4890.0
2023-04-06;9;4994.0
2023-04-06;10;4688.0
2023-04-06;11;4073.0
2023-04-06;12;3862.0
2023-04-06;13;3644.0
2023-04-06;14;3442.0
2023-04-06;15;3275.0
2023-04-06;16;3393.0
2023-04-06;17;3805.0
2023-04-06;18;4392.0
2023-04-06;19;5007.0
2023-04-06;20;5651.0
2023-04-06;21;6238.0
2023-04-06;22;6109.0
2023-04-06;23;5580.0
2023-04-06;24;5099.0
2023-04-07;1;4626.0
2023-04-07;2;4236.0
2023-04-07;3;4062.0
2023-04-07;4;3938.0
2023-04-07;5;3957.0
2023-04-07;6;4076.0
2023-04-07;7;4421.0
2023-04-07;8;5041.0
2023-04-07;9;5066.0
2023-04-07;10;4473.0
2023-04-07;11;3849.0
2023-04-07;12;3194.0
2023-04-07;13;2806.0
2023-04-07;14;2638.0
2023-04-07;15;2445.0
2023-04-07;16;2571.0
2023-04-07;17;2953.0
2023-04-07;18;3430.0
2023-04-07;19;4457.0
2023-04-07;20;5480.0
2023-04-07;21;6192.0
2023-04-07;22;6044.0
2023-04-07;23;5595.0
2023-04-07;24;5108.0
2023-04-08;1;4631.0
2023-04-08;2;4241.0
2023-04-08;3;4082.0
2023-04-08;4;3968.0
2023-04-08;5;3927.0
2023-04-08;6;4033.0
2023-04-08;7;4277.0
2023-04-08;8;4483.0
2023-04-08;9;4374.0
2023-04-08;10;3859.0
2023-04-08;11;3165.0
2023-04-08;12;2849.0
2023-04-08;13;2871.0
2023-04-08;14;2933.0
2023-04-08;15;2860.0
2023-04-08;16;3073.0
2023-04-08;17;3294.0
2023-04-08;18;3712.0
2023-04-08;19;4443.0
2023-04-08;20;5238.0
2023-04-08;21;5859.0
2023-04-08;22;5735.0
2023-04-08;23;5283.0
2023-04-08;24;4846.0
2023-04-09;1;4390.0
2023-04-09;2;4036.0
2023-04-09;3;3880.0
2023-04-09;4;3771.0
2023-04-09;5;3749.0
2023-04-09;6;3784.0
2023-04-09;7;3903.0
2023-04-09;8;3956.0
2023-04-09;9;3752.0
2023-04-09;10;3357.0
2023-04-09;11;3040.0
2023-04-09;12;2912.0
2023-04-09;13;2732.0
2023-04-09;14;2652.0
2023-04-09;15;2534.0
2023-04-09;16;2713.0
2023-04-09;17;3045.0
2023-04-09;18;3538.0
2023-04-09;19;4271.0
2023-04-09;20;4877.0
2023-04-09;21;5447.0
2023-04-09;22;5379.0
2023-04-09;23;5048.0
2023-04-09;24;4709.0
2023-04-10;1;4307.0
2023-04-10;2;3945.0
2023-04-10;3;3801.0
2023-04-10;4;3675.0
2023-04-10;5;3592.0
2023-04-10;6;3741.0
2023-04-10;7;4205.0
2023-04-10;8;4735.0
2023-04-10;9;5073.0
2023-04-10;10;4899.0
2023-04-10;11;4362.0
2023-04-10;12;4125.0
2023-04-10;13;4179.0
2023-04-10;14;4266.0
2023-04-10;15;4109.0
2023-04-10;16;4250.0
2023-04-10;17;4366.0
2023-04-10;18;4707.0
2023-04-10;19;5204.0
2023-04-10;20;5691.0
2023-04-10;21;6186.0
2023-04-10;22;6063.0
2023-04-10;23;5440.0
2023-04-10;24;4947.0
2023-04-11;1;4446.0
2023-04-11;2;4022.0
2023-04-11;3;3865.0
2023-04-11;4;3737.0
2023-04-11;5;3682.0
2023-04-11;6;3789.0
2023-04-11;7;4110.0
2023-04-11;8;4576.0
2023-04-11;9;4695.0
2023-04-11;10;4255.0
2023-04-11;11;3613.0
2023-04-11;12;3063.0
2023-04-11;13;2863.0
2023-04-11;14;2918.0
2023-04-11;15;2815.0
2023-04-11;16;2891.0
2023-04-11;17;3089.0
2023-04-11;18;3502.0
2023-04-11;19;4322.0
2023-04-11;20;5207.0
2023-04-11;21;5938.0
2023-04-11;22;5914.0
2023-04-11;23;5466.0
2023-04-11;24;4916.0
2023-04-12;1;4373.0
2023-04-12;2;3953.0
2023-04-12;3;3837.0
2023-04-12;4;3746.0
2023-04-12;5;3708.0
2023-04-12;6;3808.0
2023-04-12;7;4179.0
2023-04-12;8;4601.0
2023-04-12;9;4315.0
2023-04-12;10;3637.0
2023-04-12;11;2926.0
2023-04-12;12;2443.0
2023-04-12;13;2109.0
2023-04-12;14;1981.0
2023-04-12;15;1899.0
2023-04-12;16;2201.0
2023-04-12;17;2576.0
2023-04-12;18;3144.0
2023-04-12;19;4001.0
2023-04-12;20;4900.0
2023-04-12;21;5640.0
2023-04-12;22;5742.0
2023-04-12;23;5312.0
2023-04-12;24;4800.0
2023-04-13;1;4286.0
2023-04-13;2;3949.0
2023-04-13;3;3766.0
2023-04-13;4;3658.0
2023-04-13;5;3633.0
2023-04-13;6;3783.0
2023-04-13;7;4148.0
2023-04-13;8;4430.0
2023-04-13;9;4010.0
2023-04-13;10;3213.0
2023-04-13;11;2451.0
2023-04-13;12;1876.0
2023-04-13;13;1561.0
2023-04-13;14;1392.0
2023-04-13;15;1230.0
2023-04-13;16;1398.0
2023-04-13;17;1821.0
2023-04-13;18;2560.0
2023-04-13;19;3643.0
2023-04-13;20;4624.0
2023-04-13;21;5197.0
2023-04-13;22;5182.0
2023-04-13;23;4855.0
2023-04-13;24;4487.0
2023-04-14;1;3983.0
2023-04-14;2;3609.0
2023-04-14;3;3477.0
2023-04-14;4;3359.0
2023-04-14;5;3304.0
2023-04-14;6;3278.0
2023-04-14;7;3386.0
2023-04-14;8;3384.0
2023-04-14;9;3263.0
2023-04-14;10;2798.0
2023-04-14;11;2209.0
2023-04-14;12;1895.0
2023-04-14;13;1814.0
2023-04-14;14;1716.0
2023-04-14;15;1693.0
2023-04-14;16;1942.0
2023-04-14;17;2224.0
2023-04-14;18;2787.0
2023-04-14;19;3505.0
2023-04-14;20;4142.0
2023-04-14;21;4484.0
2023-04-14;22;4363.0
2023-04-14;23;4279.0
2023-04-14;24;4089.0
2023-04-15;1;3764.0
2023-04-15;2;3446.0
2023-04-15;3;3297.0
2023-04-15;4;3179.0
2023-04-15;5;3155.0
2023-04-15;6;3251.0
2023-04-15;7;3439.0
2023-04-15;8;3507.0
2023-04-15;9;3168.0
2023-04-15;10;2520.0
2023-04-15;11;1873.0
2023-04-15;12;1413.0
2023-04-15;13;1206.0
2023-04-15;14;1119.0
2023-04-15;15;1172.0
2023-04-15;16;1463.0
2023-04-15;17;1891.0
2023-04-15;18;2757.0
2023-04-15;19;3896.0
2023-04-15;20;4833.0
2023-04-15;21;5439.0
2023-04-15;22;5322.0
2023-04-15;23;4791.0
2023-04-15;24;4201.0
2023-04-16;1;3917.0
2023-04-16;2;3713.0
2023-04-16;3;3552.0
2023-04-16;4;3346.0
2023-04-16;5;3219.0
2023-04-16;6;3194.0
2023-04-16;7;3182.0
2023-04-16;8;3151.0
2023-04-16;9;2949.0
2023-04-16;10;2612.0
2023-04-16;11;2266.0
2023-04-16;12;2009.0
2023-04-16;13;1751.0
2023-04-16;14;1546.0
2023-04-16;15;1404.0
2023-04-16;16;1537.0
2023-04-16;17;1898.0
2023-04-16;18;2482.0
2023-04-16;19;3116.0
2023-04-16;20;3725.0
2023-04-16;21;4316.0
2023-04-16;22;4424.0
2023-04-16;23;4191.0
2023-04-16;24;3915.0
2023-04-17;1;3576.0
2023-04-17;2;3320.0
2023-04-17;3;3214.0
2023-04-17;4;3125.0
2023-04-17;5;3073.0
2023-04-17;6;3099.0
2023-04-17;7;3188.0
2023-04-17;8;3158.0
2023-04-17;9;3071.0
2023-04-17;10;3096.0
2023-04-17;11;3060.0
2023-04-17;12;2780.0
2023-04-17;13;2541.0
2023-04-17;14;2232.0
2023-04-17;15;2127.0
2023-04-17;16;2158.0
2023-04-17;17;2268.0
2023-04-17;18;2673.0
2023-04-17;19;3315.0
2023-04-17;20;4077.0
2023-04-17;21;4739.0
2023-04-17;22;4839.0
2023-04-17;23;4534.0
2023-04-17;24;4220.0
2023-04-18;1;3829.0
2023-04-18;2;3533.0
2023-04-18;3;3408.0
2023-04-18;4;3329.0
2023-04-18;5;3250.0
2023-04-18;6;3414.0
2023-04-18;7;3725.0
2023-04-18;8;4053.0
2023-04-18;9;4291.0
2023-04-18;10;4244.0
2023-04-18;11;3804.0
2023-04-18;12;3318.0
2023-04-18;13;3101.0
2023-04-18;14;3066.0
2023-04-18;15;2781.0
2023-04-18;16;2782.0
2023-04-18;17;3073.0
2023-04-18;18;3449.0
2023-04-18;19;4105.0
2023-04-18;20;4805.0
2023-04-18;21;5443.0
2023-04-18;22;5447.0
2023-04-18;23;4989.0
2023-04-18;24;4564.0
2023-04-19;1;4181.0
2023-04-19;2;3831.0
2023-04-19;3;3665.0
2023-04-19;4;3564.0
2023-04-19;5;3544.0
2023-04-19;6;3664.0
2023-04-19;7;3897.0
2023-04-19;8;4201.0
2023-04-19;9;4128.0
2023-04-19;10;3595.0
2023-04-19;11;3000.0
2023-04-19;12;2675.0
2023-04-19;13;2681.0
2023-04-19;14;2965.0
2023-04-19;15;3120.0
2023-04-19;16;3189.0
2023-04-19;17;3386.0
2023-04-19;18;3862.0
2023-04-19;19;4505.0
2023-04-19;20;5075.0
2023-04-19;21;5657.0
2023-04-19;22;5617.0
2023-04-19;23;5069.0
2023-04-19;24;4605.0
2023-04-20;1;4153.0
2023-04-20;2;3839.0
2023-04-20;3;3686.0
2023-04-20;4;3600.0
2023-04-20;5;3595.0
2023-04-20;6;3715.0
2023-04-20;7;4013.0
2023-04-20;8;4265.0
2023-04-20;9;3999.0
2023-04-20;10;3457.0
2023-04-20;11;2754.0
2023-04-20;12;2334.0
2023-04-20;13;2277.0
2023-04-20;14;2527.0
2023-04-20;15;2512.0
2023-04-20;16;2693.0
2023-04-20;17;2924.0
2023-04-20;18;3410.0
2023-04-20;19;4156.0
2023-04-20;20;4896.0
2023-04-20;21;5520.0
2023-04-20;22;5531.0
2023-04-20;23;5079.0
2023-04-20;24;4696.0
2023-04-21;1;4275.0
2023-04-21;2;3973.0
2023-04-21;3;3832.0
2023-04-21;4;3734.0
2023-04-21;5;3663.0
2023-04-21;6;3794.0
2023-04-21;7;4025.0
2023-04-21;8;4176.0
2023-04-21;9;3725.0
2023-04-21;10;3137.0
2023-04-21;11;2484.0
2023-04-21;12;2046.0
2023-04-21;13;1911.0
2023-04-21;14;1945.0
2023-04-21;15;2042.0
2023-04-21;16;2348.0
2023-04-21;17;2598.0
2023-04-21;18;3157.0
2023-04-21;19;4047.0
2023-04-21;20;4759.0
2023-04-21;21;5363.0
2023-04-21;22;5336.0
2023-04-21;23;4927.0
2023-04-21;24;4525.0
2023-04-22;1;4137.0
2023-04-22;2;3854.0
2023-04-22;3;3713.0
2023-04-22;4;3599.0
2023-04-22;5;3576.0
2023-04-22;6;3635.0
2023-04-22;7;3758.0
2023-04-22;8;3855.0
2023-04-22;9;3832.0
2023-04-22;10;3394.0
2023-04-22;11;2956.0
2023-04-22;12;2688.0
2023-04-22;13;2694.0
2023-04-22;14;2985.0
2023-04-22;15;3194.0
2023-04-22;16;3373.0
2023-04-22;17;3559.0
2023-04-22;18;3980.0
2023-04-22;19;4434.0
2023-04-22;20;4792.0
2023-04-22;21;5145.0
2023-04-22;22;5106.0
2023-04-22;23;4717.0
2023-04-22;24;4345.0
2023-04-23;1;4012.0
2023-04-23;2;3733.0
2023-04-23;3;3545.0
2023-04-23;4;3403.0
2023-04-23;5;3339.0
2023-04-23;6;3388.0
2023-04-23;7;3565.0
2023-04-23;8;3462.0
2023-04-23;9;2957.0
2023-04-23;10;2292.0
2023-04-23;11;1763.0
2023-04-23;12;1628.0
2023-04-23;13;1723.0
2023-04-23;14;1640.0
2023-04-23;15;1492.0
2023-04-23;16;1495.0
2023-04-23;17;1853.0
2023-04-23;18;2449.0
2023-04-23;19;3319.0
2023-04-23;20;4165.0
2023-04-23;21;4881.0
2023-04-23;22;4997.0
2023-04-23;23;4691.0
2023-04-23;24;4288.0
2023-04-24;1;3870.0
2023-04-24;2;3592.0
2023-04-24;3;3475.0
2023-04-24;4;3405.0
2023-04-24;5;3402.0
2023-04-24;6;3510.0
2023-04-24;7;3887.0
2023-04-24;8;4227.0
2023-04-24;9;3866.0
2023-04-24;10;3329.0
2023-04-24;11;2541.0
2023-04-24;12;2226.0
2023-04-24;13;2054.0
2023-04-24;14;1976.0
2023-04-24;15;1895.0
2023-04-24;16;2112.0
2023-04-24;17;2679.0
2023-04-24;18;3329.0
2023-04-24;19;4075.0
2023-04-24;20;4768.0
2023-04-24;21;5405.0
2023-04-24;22;5380.0
2023-04-24;23;4835.0
2023-04-24;24;4444.0
2023-04-25;1;4048.0
2023-04-25;2;3770.0
2023-04-25;3;3692.0
2023-04-25;4;3654.0
2023-04-25;5;3631.0
2023-04-25;6;3726.0
2023-04-25;7;4039.0
2023-04-25;8;4239.0
2023-04-25;9;3933.0
2023-04-25;10;3550.0
2023-04-25;11;3032.0
2023-04-25;12;2582.0
2023-04-25;13;2401.0
2023-04-25;14;2693.0
2023-04-25;15;2873.0
2023-04-25;16;3064.0
2023-04-25;17;3192.0
2023-04-25;18;3448.0
2023-04-25;19;4094.0
2023-04-25;20;4774.0
2023-04-25;21;5419.0
2023-04-25;22;5406.0
2023-04-25;23;4822.0
2023-04-25;24;4356.0
2023-04-26;1;3927.0
2023-04-26;2;3632.0
2023-04-26;3;3551.0
2023-04-26;4;3519.0
2023-04-26;5;3553.0
2023-04-26;6;3669.0
2023-04-26;7;3910.0
2023-04-26;8;4254.0
2023-04-26;9;4181.0
2023-04-26;10;3960.0
2023-04-26;11;3521.0
2023-04-26;12;3026.0
2023-04-26;13;2762.0
2023-04-26;14;2803.0
2023-04-26;15;2977.0
2023-04-26;16;2961.0
2023-04-26;17;2978.0
2023-04-26;18;3346.0
2023-04-26;19;4106.0
2023-04-26;20;4769.0
2023-04-26;21;5295.0
2023-04-26;22;5325.0
2023-04-26;23;4821.0
2023-04-26;24;4308.0
2023-04-27;1;3983.0
2023-04-27;2;3713.0
2023-04-27;3;3539.0
2023-04-27;4;3451.0
2023-04-27;5;3383.0
2023-04-27;6;3443.0
2023-04-27;7;3822.0
2023-04-27;8;4296.0
2023-04-27;9;3937.0
2023-04-27;10;3220.0
2023-04-27;11;2611.0
2023-04-27;12;2081.0
2023-04-27;13;1934.0
2023-04-27;14;1915.0
2023-04-27;15;1868.0
2023-04-27;16;1974.0
2023-04-27;17;2283.0
2023-04-27;18;2835.0
2023-04-27;19;3805.0
2023-04-27;20;4731.0
2023-04-27;21;5422.0
2023-04-27;22;5465.0
2023-04-27;23;4939.0
2023-04-27;24;4421.0
2023-04-28;1;3930.0
2023-04-28;2;3601.0
2023-04-28;3;3475.0
2023-04-28;4;3405.0
2023-04-28;5;3396.0
2023-04-28;6;3465.0
2023-04-28;7;3781.0
2023-04-28;8;4130.0
2023-04-28;9;3707.0
2023-04-28;10;3059.0
2023-04-28;11;2508.0
2023-04-28;12;2129.0
2023-04-28;13;1829.0
2023-04-28;14;1669.0
2023-04-28;15;1667.0
2023-04-28;16;1897.0
2023-04-28;17;2193.0
2023-04-28;18;2800.0
2023-04-28;19;3706.0
2023-04-28;20;4639.0
2023-04-28;21;5355.0
2023-04-28;22;5419.0
2023-04-28;23;4979.0
2023-04-28;24;4561.0
2023-04-29;1;4131.0
2023-04-29;2;3846.0
2023-04-29;3;3695.0
2023-04-29;4;3592.0
2023-04-29;5;3551.0
2023-04-29;6;3612.0
2023-04-29;7;3682.0
2023-04-29;8;3725.0
2023-04-29;9;3325.0
2023-04-29;10;2784.0
2023-04-29;11;2364.0
2023-04-29;12;1809.0
2023-04-29;13;1663.0
2023-04-29;14;1562.0
2023-04-29;15;1610.0
2023-04-29;16;1978.0
2023-04-29;17;2606.0
2023-04-29;18;3220.0
2023-04-29;19;3883.0
2023-04-29;20;4517.0
2023-04-29;21;5023.0
2023-04-29;22;5062.0
2023-04-29;23;4691.0
2023-04-29;24;4308.0
2023-05-01;1;3898.0
2023-05-01;2;3584.0
2023-05-01;3;3417.0
2023-05-01;4;3321.0
2023-05-01;5;3253.0
2023-05-01;6;3268.0
2023-05-01;7;3249.0
2023-05-01;8;3195.0
2023-05-01;9;3079.0
2023-05-01;10;2845.0
2023-05-01;11;2519.0
2023-05-01;12;2231.0
2023-05-01;13;2082.0
2023-05-01;14;2185.0
2023-05-01;15;2202.0
2023-05-01;16;2289.0
2023-05-01;17;2582.0
2023-05-01;18;2952.0
2023-05-01;19;3511.0
2023-05-01;20;4128.0
2023-05-01;21;4782.0
2023-05-01;22;4897.0
2023-05-01;23;4461.0
2023-05-01;24;4080.0
2023-05-02;1;3710.0
2023-05-02;2;3394.0
2023-05-02;3;3261.0
2023-05-02;4;3215.0
2023-05-02;5;3205.0
2023-05-02;6;3366.0
2023-05-02;7;3633.0
2023-05-02;8;3992.0
2023-05-02;9;3869.0
2023-05-02;10;3519.0
2023-05-02;11;3149.0
2023-05-02;12;2997.0
2023-05-02;13;3214.0
2023-05-02;14;3394.0
2023-05-02;15;3620.0
2023-05-02;16;3733.0
2023-05-02;17;3932.0
2023-05-02;18;4358.0
2023-05-02;19;4791.0
2023-05-02;20;5169.0
2023-05-02;21;5616.0
2023-05-02;22;5541.0
2023-05-02;23;4922.0
2023-05-02;24;4421.0
2023-05-03;1;4129.0
2023-05-03;2;3755.0
2023-05-03;3;3645.0
2023-05-03;4;3591.0
2023-05-03;5;3608.0
2023-05-03;6;3621.0
2023-05-03;7;3873.0
2023-05-03;8;4341.0
2023-05-03;9;4572.0
2023-05-03;10;4602.0
2023-05-03;11;4496.0
2023-05-03;12;4335.0
2023-05-03;13;4176.0
2023-05-03;14;3893.0
2023-05-03;15;3822.0
2023-05-03;16;3590.0
2023-05-03;17;3669.0
2023-05-03;18;4092.0
2023-05-03;19;4427.0
2023-05-03;20;5005.0
2023-05-03;21;5556.0
2023-05-03;22;5576.0
2023-05-03;23;5076.0
2023-05-03;24;4635.0
2023-05-04;1;4161.0
2023-05-04;2;3852.0
2023-05-04;3;3671.0
2023-05-04;4;3630.0
2023-05-04;5;3664.0
2023-05-04;6;3817.0
2023-05-04;7;4069.0
2023-05-04;8;4433.0
2023-05-04;9;4573.0
2023-05-04;10;4490.0
2023-05-04;11;4183.0
2023-05-04;12;3815.0
2023-05-04;13;3650.0
2023-05-04;14;3443.0
2023-05-04;15;3345.0
2023-05-04;16;3497.0
2023-05-04;17;3950.0
2023-05-04;18;4340.0
2023-05-04;19;4753.0
2023-05-04;20;5163.0
2023-05-04;21;5611.0
2023-05-04;22;5579.0
2023-05-04;23;5068.0
2023-05-04;24;4547.0
2023-05-05;1;4055.0
2023-05-05;2;3752.0
2023-05-05;3;3516.0
2023-05-05;4;3410.0
2023-05-05;5;3346.0
2023-05-05;6;3434.0
2023-05-05;7;3749.0
2023-05-05;8;4132.0
2023-05-05;9;4199.0
2023-05-05;10;3934.0
2023-05-05;11;3578.0
2023-05-05;12;3373.0
2023-05-05;13;3319.0
2023-05-05;14;3331.0
2023-05-05;15;3215.0
2023-05-05;16;3150.0
2023-05-05;17;3400.0
2023-05-05;18;3814.0
2023-05-05;19;4376.0
2023-05-05;20;4940.0
2023-05-05;21;5429.0
2023-05-05;22;5392.0
2023-05-05;23;4833.0
2023-05-05;24;4478.0
2023-05-06;1;4001.0
2023-05-06;2;3641.0
2023-05-06;3;3560.0
2023-05-06;4;3465.0
2023-05-06;5;3446.0
2023-05-06;6;3560.0
2023-05-06;7;3664.0
2023-05-06;8;3686.0
2023-05-06;9;3478.0
2023-05-06;10;3104.0
2023-05-06;11;2588.0
2023-05-06;12;2246.0
2023-05-06;13;2253.0
2023-05-06;14;2352.0
2023-05-06;15;2256.0
2023-05-06;16;2193.0
2023-05-06;17;2363.0
2023-05-06;18;2800.0
2023-05-06;19;3575.0
2023-05-06;20;4255.0
2023-05-06;21;4777.0
2023-05-06;22;4923.0
2023-05-06;23;4503.0
2023-05-06;24;4183.0
2023-05-07;1;3814.0
2023-05-07;2;3510.0
2023-05-07;3;3341.0
2023-05-07;4;3309.0
2023-05-07;5;3252.0
2023-05-07;6;3305.0
2023-05-07;7;3293.0
2023-05-07;8;3176.0
2023-05-07;9;2641.0
2023-05-07;10;2058.0
2023-05-07;11;1630.0
2023-05-07;12;1400.0
2023-05-07;13;1295.0
2023-05-07;14;1202.0
2023-05-07;15;1064.0
2023-05-07;16;973.0
2023-05-07;17;1319.0
2023-05-07;18;2034.0
2023-05-07;19;2981.0
2023-05-07;20;3921.0
2023-05-07;21;4560.0
2023-05-07;22;4789.0
2023-05-07;23;4399.0
2023-05-07;24;4056.0
2023-05-08;1;3623.0
2023-05-08;2;3350.0
2023-05-08;3;3224.0
2023-05-08;4;3154.0
2023-05-08;5;3180.0
2023-05-08;6;3340.0
2023-05-08;7;3610.0
2023-05-08;8;3821.0
2023-05-08;9;3426.0
2023-05-08;10;2874.0
2023-05-08;11;2348.0
2023-05-08;12;2052.0
2023-05-08;13;2018.0
2023-05-08;14;2033.0
2023-05-08;15;2101.0
2023-05-08;16;2323.0
2023-05-08;17;2782.0
2023-05-08;18;3422.0
2023-05-08;19;4154.0
2023-05-08;20;4687.0
2023-05-08;21;5253.0
2023-05-08;22;5242.0
2023-05-08;23;4736.0
2023-05-08;24;4348.0
2023-05-09;1;3908.0
2023-05-09;2;3610.0
2023-05-09;3;3353.0
2023-05-09;4;3361.0
2023-05-09;5;3340.0
2023-05-09;6;3492.0
2023-05-09;7;3770.0
2023-05-09;8;4237.0
2023-05-09;9;4603.0
2023-05-09;10;4627.0
2023-05-09;11;4557.0
2023-05-09;12;4578.0
2023-05-09;13;4478.0
2023-05-09;14;4497.0
2023-05-09;15;4354.0
2023-05-09;16;4217.0
2023-05-09;17;4353.0
2023-05-09;18;4565.0
2023-05-09;19;4877.0
2023-05-09;20;5158.0
2023-05-09;21;5504.0
2023-05-09;22;5428.0
2023-05-09;23;4852.0
2023-05-09;24;4417.0
2023-05-10;1;4118.0
2023-05-10;2;3798.0
2023-05-10;3;3632.0
2023-05-10;4;3569.0
2023-05-10;5;3574.0
2023-05-10;6;3651.0
2023-05-10;7;3930.0
2023-05-10;8;4389.0
2023-05-10;9;4567.0
